id,label,predicted_label,correct
2444,no_smell,no_smell,True
2447,no_smell,no_smell,True
2454,no_smell,no_smell,True
4510,no_smell,no_smell,True
4515,smell,no_smell,False
4523,no_smell,no_smell,True
4526,no_smell,no_smell,True
430,no_smell,no_smell,True
2483,no_smell,no_smell,True
2486,no_smell,no_smell,True
2497,no_smell,no_smell,True
4551,smell,no_smell,False
2504,no_smell,no_smell,True
4560,smell,smell,True
471,no_smell,no_smell,True
4578,no_smell,no_smell,True
2537,no_smell,no_smell,True
4595,no_smell,no_smell,True
2552,no_smell,no_smell,True
2567,smell,no_smell,False
2574,no_smell,no_smell,True
4636,no_smell,smell,False
2588,no_smell,no_smell,True
2594,no_smell,no_smell,True
4649,no_smell,no_smell,True
2601,smell,no_smell,False
2636,no_smell,no_smell,True
593,smell,no_smell,False
2649,no_smell,no_smell,True
602,no_smell,no_smell,True
2658,no_smell,no_smell,True
615,no_smell,no_smell,True
2668,no_smell,no_smell,True
2669,smell,no_smell,False
4720,smell,no_smell,False
4733,smell,no_smell,False
2686,smell,no_smell,False
2685,smell,no_smell,False
2688,smell,no_smell,False
2689,smell,no_smell,False
2705,smell,no_smell,False
2732,no_smell,no_smell,True
2735,smell,no_smell,False
687,no_smell,no_smell,True
4790,no_smell,no_smell,True
694,no_smell,no_smell,True
2748,smell,no_smell,False
2749,no_smell,no_smell,True
2753,no_smell,no_smell,True
2754,no_smell,no_smell,True
711,no_smell,no_smell,True
2763,smell,no_smell,False
2773,smell,no_smell,False
4827,no_smell,no_smell,True
2780,no_smell,no_smell,True
2791,smell,no_smell,False
744,no_smell,no_smell,True
2794,no_smell,no_smell,True
2799,no_smell,no_smell,True
751,smell,no_smell,False
781,smell,no_smell,False
2830,smell,no_smell,False
2832,no_smell,no_smell,True
786,no_smell,no_smell,True
2838,no_smell,no_smell,True
2841,no_smell,no_smell,True
4899,no_smell,no_smell,True
2857,smell,no_smell,False
4916,no_smell,no_smell,True
823,smell,no_smell,False
838,no_smell,no_smell,True
2890,no_smell,no_smell,True
2891,no_smell,no_smell,True
845,smell,no_smell,False
2912,no_smell,no_smell,True
2918,no_smell,no_smell,True
873,smell,no_smell,False
2926,smell,no_smell,False
4982,no_smell,no_smell,True
4983,no_smell,no_smell,True
2952,smell,no_smell,False
2957,no_smell,no_smell,True
2958,no_smell,no_smell,True
910,no_smell,no_smell,True
2965,no_smell,no_smell,True
923,no_smell,no_smell,True
927,smell,no_smell,False
2991,no_smell,no_smell,True
947,smell,no_smell,False
3001,smell,no_smell,False
963,no_smell,no_smell,True
5072,smell,no_smell,False
976,no_smell,no_smell,True
5077,smell,no_smell,False
5078,smell,no_smell,False
3031,no_smell,no_smell,True
3034,no_smell,no_smell,True
3044,no_smell,no_smell,True
1018,smell,no_smell,False
1031,smell,no_smell,False
3087,smell,no_smell,False
1040,smell,no_smell,False
5156,smell,no_smell,False
3121,smell,no_smell,False
3122,no_smell,no_smell,True
3138,no_smell,no_smell,True
3144,no_smell,smell,False
1096,no_smell,no_smell,True
3150,no_smell,no_smell,True
3152,no_smell,no_smell,True
3176,smell,no_smell,False
1146,no_smell,no_smell,True
1153,no_smell,no_smell,True
3206,no_smell,no_smell,True
3214,no_smell,no_smell,True
3227,smell,no_smell,False
5277,smell,no_smell,False
3232,no_smell,no_smell,True
1220,smell,no_smell,False
3285,no_smell,no_smell,True
1244,no_smell,no_smell,True
3297,smell,no_smell,False
3318,no_smell,no_smell,True
3323,smell,no_smell,False
3334,no_smell,no_smell,True
3346,no_smell,no_smell,True
3347,no_smell,no_smell,True
3348,no_smell,no_smell,True
3350,no_smell,smell,False
3354,no_smell,no_smell,True
3355,no_smell,no_smell,True
3363,no_smell,no_smell,True
5419,no_smell,no_smell,True
3373,no_smell,no_smell,True
3379,no_smell,no_smell,True
1341,smell,no_smell,False
3390,no_smell,no_smell,True
3393,no_smell,no_smell,True
3400,smell,no_smell,False
3412,no_smell,no_smell,True
1367,no_smell,no_smell,True
3421,no_smell,no_smell,True
3425,smell,no_smell,False
3428,smell,no_smell,False
3429,smell,no_smell,False
1383,no_smell,no_smell,True
3437,no_smell,no_smell,True
1391,no_smell,no_smell,True
1392,no_smell,no_smell,True
1404,no_smell,no_smell,True
3456,no_smell,no_smell,True
1417,no_smell,no_smell,True
3469,no_smell,no_smell,True
3474,no_smell,no_smell,True
3475,no_smell,no_smell,True
5526,smell,no_smell,False
3479,no_smell,no_smell,True
3480,no_smell,no_smell,True
3483,no_smell,no_smell,True
3486,no_smell,no_smell,True
3487,no_smell,no_smell,True
3490,no_smell,no_smell,True
3492,no_smell,smell,False
3497,no_smell,no_smell,True
3498,no_smell,no_smell,True
3500,no_smell,no_smell,True
3501,no_smell,no_smell,True
3502,no_smell,no_smell,True
3511,no_smell,no_smell,True
3512,smell,no_smell,False
3513,no_smell,no_smell,True
3515,no_smell,no_smell,True
3516,no_smell,no_smell,True
3518,smell,no_smell,False
3522,no_smell,no_smell,True
3524,no_smell,no_smell,True
3525,no_smell,no_smell,True
3527,no_smell,no_smell,True
3529,no_smell,no_smell,True
3531,no_smell,no_smell,True
3533,no_smell,no_smell,True
3536,no_smell,no_smell,True
3538,no_smell,no_smell,True
3539,smell,no_smell,False
3544,no_smell,no_smell,True
1496,no_smell,no_smell,True
3547,no_smell,no_smell,True
3551,no_smell,no_smell,True
3552,no_smell,no_smell,True
3553,no_smell,no_smell,True
3554,no_smell,no_smell,True
3556,no_smell,no_smell,True
3559,smell,no_smell,False
1512,no_smell,no_smell,True
3561,no_smell,no_smell,True
3566,no_smell,no_smell,True
3569,no_smell,no_smell,True
3571,no_smell,no_smell,True
3580,no_smell,no_smell,True
3581,no_smell,no_smell,True
3582,no_smell,no_smell,True
3585,no_smell,no_smell,True
3586,no_smell,no_smell,True
3587,smell,no_smell,False
3591,no_smell,no_smell,True
3593,no_smell,no_smell,True
3594,no_smell,no_smell,True
3599,no_smell,no_smell,True
3600,no_smell,no_smell,True
1551,no_smell,smell,False
3605,no_smell,no_smell,True
3607,smell,no_smell,False
3609,no_smell,no_smell,True
3613,no_smell,no_smell,True
3616,no_smell,no_smell,True
3618,smell,no_smell,False
3621,no_smell,no_smell,True
3626,no_smell,no_smell,True
3628,no_smell,no_smell,True
3631,no_smell,smell,False
3634,smell,no_smell,False
3635,no_smell,no_smell,True
3636,no_smell,no_smell,True
3638,no_smell,smell,False
3641,no_smell,no_smell,True
3643,no_smell,no_smell,True
3651,no_smell,no_smell,True
3652,no_smell,no_smell,True
3662,no_smell,no_smell,True
3663,no_smell,no_smell,True
3666,smell,no_smell,False
3668,no_smell,no_smell,True
3670,no_smell,no_smell,True
3672,no_smell,no_smell,True
3674,no_smell,no_smell,True
3679,no_smell,no_smell,True
3682,no_smell,no_smell,True
3683,no_smell,no_smell,True
3685,no_smell,no_smell,True
3686,no_smell,no_smell,True
3688,smell,no_smell,False
3695,no_smell,no_smell,True
3697,no_smell,no_smell,True
3698,no_smell,no_smell,True
3702,no_smell,no_smell,True
3706,smell,no_smell,False
3707,no_smell,no_smell,True
3714,no_smell,no_smell,True
1666,no_smell,no_smell,True
3718,no_smell,no_smell,True
3721,no_smell,no_smell,True
3723,smell,no_smell,False
3725,no_smell,no_smell,True
1680,smell,no_smell,False
3730,no_smell,no_smell,True
3731,no_smell,no_smell,True
3748,no_smell,no_smell,True
1701,no_smell,no_smell,True
3750,no_smell,no_smell,True
3753,no_smell,no_smell,True
3756,no_smell,no_smell,True
3759,no_smell,no_smell,True
3760,no_smell,no_smell,True
3762,no_smell,no_smell,True
3765,smell,no_smell,False
3768,no_smell,no_smell,True
3769,no_smell,no_smell,True
3773,smell,no_smell,False
3774,no_smell,no_smell,True
3777,no_smell,no_smell,True
3778,no_smell,no_smell,True
3779,no_smell,no_smell,True
3780,no_smell,no_smell,True
3785,no_smell,no_smell,True
1741,smell,no_smell,False
1742,smell,no_smell,False
3792,no_smell,no_smell,True
1744,smell,no_smell,False
1745,smell,no_smell,False
3795,no_smell,no_smell,True
3797,no_smell,no_smell,True
3799,no_smell,no_smell,True
3800,no_smell,no_smell,True
3801,no_smell,no_smell,True
3804,no_smell,no_smell,True
3806,no_smell,no_smell,True
3810,no_smell,no_smell,True
3811,smell,no_smell,False
3813,no_smell,no_smell,True
3814,no_smell,no_smell,True
5864,smell,no_smell,False
3816,no_smell,no_smell,True
3818,no_smell,no_smell,True
3821,no_smell,no_smell,True
3822,smell,no_smell,False
3824,smell,no_smell,False
1777,no_smell,no_smell,True
3826,smell,no_smell,False
3828,no_smell,no_smell,True
3829,no_smell,no_smell,True
3831,no_smell,no_smell,True
3832,no_smell,no_smell,True
3833,no_smell,no_smell,True
3838,no_smell,no_smell,True
3839,smell,no_smell,False
3842,no_smell,no_smell,True
3843,no_smell,no_smell,True
3844,no_smell,no_smell,True
3846,no_smell,no_smell,True
3847,no_smell,no_smell,True
1800,no_smell,no_smell,True
3849,no_smell,no_smell,True
3853,smell,no_smell,False
3854,smell,no_smell,False
3855,no_smell,no_smell,True
3857,no_smell,no_smell,True
3859,no_smell,no_smell,True
3860,smell,no_smell,False
3862,no_smell,no_smell,True
3868,no_smell,no_smell,True
3870,no_smell,no_smell,True
3875,smell,no_smell,False
3876,no_smell,smell,False
3877,no_smell,no_smell,True
3878,no_smell,no_smell,True
3879,no_smell,no_smell,True
3882,no_smell,no_smell,True
3883,no_smell,no_smell,True
3884,no_smell,no_smell,True
3885,no_smell,no_smell,True
3886,smell,no_smell,False
3887,no_smell,no_smell,True
1843,no_smell,no_smell,True
3892,no_smell,no_smell,True
3895,no_smell,no_smell,True
3901,no_smell,no_smell,True
1853,no_smell,no_smell,True
3906,no_smell,no_smell,True
1859,smell,no_smell,False
3911,no_smell,no_smell,True
1864,no_smell,no_smell,True
3913,no_smell,no_smell,True
1863,smell,no_smell,False
3918,smell,no_smell,False
3919,smell,no_smell,False
3921,no_smell,no_smell,True
3925,smell,no_smell,False
3926,no_smell,no_smell,True
3927,smell,no_smell,False
3928,no_smell,no_smell,True
3929,no_smell,no_smell,True
3930,smell,no_smell,False
3931,smell,no_smell,False
3936,no_smell,no_smell,True
3937,no_smell,no_smell,True
3938,no_smell,no_smell,True
3939,no_smell,no_smell,True
3941,no_smell,no_smell,True
3949,no_smell,no_smell,True
3953,no_smell,no_smell,True
3954,no_smell,no_smell,True
3955,no_smell,no_smell,True
3956,no_smell,no_smell,True
3957,no_smell,no_smell,True
3958,no_smell,no_smell,True
3960,smell,no_smell,False
3962,no_smell,no_smell,True
3966,smell,no_smell,False
3967,smell,no_smell,False
3969,no_smell,no_smell,True
3970,no_smell,no_smell,True
3973,no_smell,no_smell,True
3974,no_smell,no_smell,True
3975,no_smell,no_smell,True
3976,smell,no_smell,False
3978,no_smell,no_smell,True
3979,no_smell,no_smell,True
3986,no_smell,no_smell,True
3990,no_smell,no_smell,True
1945,no_smell,no_smell,True
3996,no_smell,no_smell,True
3999,no_smell,no_smell,True
4000,no_smell,no_smell,True
4005,no_smell,no_smell,True
4006,no_smell,no_smell,True
1957,no_smell,no_smell,True
4009,smell,no_smell,False
4018,no_smell,no_smell,True
4019,no_smell,smell,False
4020,no_smell,no_smell,True
4021,no_smell,no_smell,True
4022,no_smell,no_smell,True
1973,smell,no_smell,False
4024,no_smell,no_smell,True
4025,no_smell,no_smell,True
4029,no_smell,no_smell,True
4034,no_smell,no_smell,True
4037,no_smell,no_smell,True
4046,no_smell,no_smell,True
4050,smell,no_smell,False
4052,no_smell,no_smell,True
2006,no_smell,no_smell,True
4056,smell,no_smell,False
4057,no_smell,no_smell,True
4062,no_smell,no_smell,True
4063,no_smell,no_smell,True
4067,no_smell,no_smell,True
4069,no_smell,no_smell,True
4072,no_smell,no_smell,True
4076,no_smell,no_smell,True
4077,no_smell,no_smell,True
4078,no_smell,no_smell,True
4081,no_smell,no_smell,True
4084,smell,no_smell,False
4087,no_smell,no_smell,True
4088,smell,no_smell,False
4089,no_smell,no_smell,True
2042,smell,no_smell,False
4092,no_smell,no_smell,True
4093,no_smell,no_smell,True
2048,no_smell,no_smell,True
2049,no_smell,no_smell,True
2050,no_smell,no_smell,True
2051,no_smell,no_smell,True
2052,no_smell,no_smell,True
2054,no_smell,no_smell,True
2061,no_smell,no_smell,True
2063,no_smell,no_smell,True
2064,no_smell,no_smell,True
2065,no_smell,no_smell,True
2067,no_smell,no_smell,True
2068,no_smell,no_smell,True
2071,no_smell,no_smell,True
2072,no_smell,no_smell,True
2074,no_smell,no_smell,True
2076,no_smell,no_smell,True
2077,smell,no_smell,False
31,smell,no_smell,False
2081,no_smell,no_smell,True
2086,smell,no_smell,False
2089,no_smell,no_smell,True
2090,smell,no_smell,False
2092,smell,no_smell,False
2093,no_smell,no_smell,True
2094,no_smell,no_smell,True
2095,no_smell,no_smell,True
2101,smell,no_smell,False
2102,no_smell,no_smell,True
2103,no_smell,no_smell,True
2104,no_smell,no_smell,True
2105,no_smell,no_smell,True
2106,smell,no_smell,False
2109,no_smell,no_smell,True
2110,no_smell,no_smell,True
2111,smell,no_smell,False
2112,no_smell,no_smell,True
2113,no_smell,no_smell,True
2114,no_smell,no_smell,True
2116,no_smell,no_smell,True
2117,smell,no_smell,False
69,no_smell,no_smell,True
2119,no_smell,no_smell,True
2121,no_smell,no_smell,True
2124,smell,no_smell,False
2125,no_smell,no_smell,True
2126,no_smell,no_smell,True
2127,no_smell,no_smell,True
2130,no_smell,no_smell,True
2135,smell,no_smell,False
2143,no_smell,no_smell,True
2147,no_smell,no_smell,True
2149,no_smell,no_smell,True
2151,smell,no_smell,False
2153,no_smell,no_smell,True
2155,no_smell,no_smell,True
2157,no_smell,no_smell,True
2159,no_smell,no_smell,True
2160,no_smell,no_smell,True
2163,no_smell,no_smell,True
2168,no_smell,no_smell,True
2170,no_smell,no_smell,True
125,smell,no_smell,False
2177,no_smell,no_smell,True
2179,no_smell,no_smell,True
2180,no_smell,no_smell,True
2181,no_smell,no_smell,True
2185,no_smell,no_smell,True
2187,no_smell,no_smell,True
2189,no_smell,no_smell,True
2191,no_smell,no_smell,True
2193,no_smell,no_smell,True
2195,no_smell,no_smell,True
2201,no_smell,no_smell,True
2204,no_smell,no_smell,True
2206,no_smell,no_smell,True
2208,no_smell,no_smell,True
2210,no_smell,no_smell,True
2213,no_smell,no_smell,True
2215,no_smell,no_smell,True
2217,no_smell,no_smell,True
2218,no_smell,no_smell,True
2222,smell,no_smell,False
2228,no_smell,no_smell,True
2229,no_smell,no_smell,True
2232,no_smell,no_smell,True
2234,no_smell,no_smell,True
188,no_smell,no_smell,True
2240,no_smell,no_smell,True
194,no_smell,no_smell,True
197,no_smell,no_smell,True
203,no_smell,no_smell,True
2255,no_smell,no_smell,True
2257,no_smell,no_smell,True
2259,smell,no_smell,False
2262,no_smell,no_smell,True
216,no_smell,no_smell,True
2265,no_smell,no_smell,True
2266,no_smell,no_smell,True
2267,no_smell,no_smell,True
2268,no_smell,no_smell,True
2269,no_smell,no_smell,True
217,smell,no_smell,False
2274,no_smell,no_smell,True
2276,no_smell,no_smell,True
2277,no_smell,no_smell,True
2280,no_smell,no_smell,True
2281,no_smell,no_smell,True
2287,smell,no_smell,False
2288,smell,no_smell,False
2289,no_smell,no_smell,True
2292,smell,no_smell,False
2295,smell,no_smell,False
2297,smell,no_smell,False
2300,no_smell,no_smell,True
2303,no_smell,no_smell,True
2304,no_smell,no_smell,True
2305,no_smell,no_smell,True
2306,no_smell,no_smell,True
2307,no_smell,no_smell,True
2310,no_smell,no_smell,True
2311,smell,no_smell,False
2313,no_smell,no_smell,True
2314,no_smell,no_smell,True
2315,no_smell,no_smell,True
2317,no_smell,no_smell,True
2320,no_smell,no_smell,True
2321,no_smell,no_smell,True
2322,no_smell,no_smell,True
2326,smell,no_smell,False
2328,no_smell,no_smell,True
2330,no_smell,no_smell,True
285,no_smell,no_smell,True
2335,no_smell,no_smell,True
2340,no_smell,no_smell,True
2341,smell,no_smell,False
2342,no_smell,no_smell,True
2345,no_smell,no_smell,True
2346,no_smell,no_smell,True
2352,no_smell,no_smell,True
2353,no_smell,no_smell,True
2354,no_smell,no_smell,True
2355,no_smell,no_smell,True
2356,no_smell,no_smell,True
2358,no_smell,no_smell,True
2359,no_smell,no_smell,True
314,smell,no_smell,False
2367,smell,no_smell,False
2369,no_smell,no_smell,True
2370,no_smell,no_smell,True
2372,smell,no_smell,False
2376,no_smell,no_smell,True
2384,no_smell,no_smell,True
2388,no_smell,no_smell,True
2389,no_smell,no_smell,True
2392,no_smell,no_smell,True
2393,smell,no_smell,False
347,no_smell,no_smell,True
2397,no_smell,no_smell,True
2400,no_smell,no_smell,True
2401,no_smell,no_smell,True
2404,no_smell,no_smell,True
360,no_smell,no_smell,True
2409,smell,smell,True
2417,no_smell,no_smell,True
2419,no_smell,no_smell,True
2425,no_smell,no_smell,True
2436,no_smell,no_smell,True
2437,no_smell,no_smell,True
2449,smell,no_smell,False
2450,no_smell,no_smell,True
2452,smell,no_smell,False
2453,no_smell,no_smell,True
2462,no_smell,no_smell,True
2469,no_smell,no_smell,True
2471,no_smell,no_smell,True
2472,no_smell,no_smell,True
2475,no_smell,no_smell,True
2477,smell,no_smell,False
2484,smell,no_smell,False
2489,no_smell,no_smell,True
2492,no_smell,no_smell,True
445,no_smell,no_smell,True
454,smell,no_smell,False
2514,no_smell,no_smell,True
478,smell,no_smell,False
480,smell,no_smell,False
2547,no_smell,no_smell,True
504,no_smell,no_smell,True
2554,no_smell,no_smell,True
519,no_smell,no_smell,True
2578,no_smell,no_smell,True
2579,no_smell,no_smell,True
2584,smell,no_smell,False
540,no_smell,no_smell,True
548,no_smell,no_smell,True
575,smell,no_smell,False
579,no_smell,no_smell,True
580,no_smell,no_smell,True
589,no_smell,no_smell,True
597,no_smell,no_smell,True
604,no_smell,no_smell,True
620,no_smell,no_smell,True
623,no_smell,no_smell,True
625,no_smell,no_smell,True
4742,smell,no_smell,False
656,no_smell,no_smell,True
672,no_smell,no_smell,True
2721,smell,no_smell,False
684,no_smell,no_smell,True
686,smell,no_smell,False
692,no_smell,no_smell,True
706,no_smell,no_smell,True
715,no_smell,no_smell,True
717,no_smell,no_smell,True
4817,no_smell,no_smell,True
726,no_smell,no_smell,True
730,smell,no_smell,False
734,no_smell,no_smell,True
741,smell,no_smell,False
4839,no_smell,smell,False
748,smell,no_smell,False
749,smell,no_smell,False
757,no_smell,no_smell,True
759,smell,no_smell,False
760,smell,no_smell,False
782,smell,no_smell,False
805,no_smell,no_smell,True
2855,smell,no_smell,False
815,no_smell,no_smell,True
827,no_smell,no_smell,True
842,no_smell,no_smell,True
843,no_smell,no_smell,True
2900,no_smell,no_smell,True
853,no_smell,no_smell,True
864,no_smell,no_smell,True
867,no_smell,no_smell,True
885,no_smell,no_smell,True
912,no_smell,no_smell,True
967,no_smell,no_smell,True
1003,no_smell,no_smell,True
1009,no_smell,no_smell,True
1013,no_smell,no_smell,True
1015,no_smell,no_smell,True
1026,smell,no_smell,False
1046,no_smell,no_smell,True
1047,no_smell,no_smell,True
1049,no_smell,no_smell,True
1050,no_smell,no_smell,True
1058,no_smell,no_smell,True
1062,smell,no_smell,False
1065,no_smell,no_smell,True
1075,no_smell,no_smell,True
1094,no_smell,no_smell,True
3156,no_smell,no_smell,True
1115,no_smell,no_smell,True
1120,no_smell,no_smell,True
1125,no_smell,no_smell,True
1137,no_smell,no_smell,True
1147,no_smell,no_smell,True
1157,no_smell,no_smell,True
1173,no_smell,no_smell,True
1179,no_smell,no_smell,True
1191,smell,no_smell,False
1193,smell,no_smell,False
1197,smell,no_smell,False
1204,no_smell,no_smell,True
1215,no_smell,no_smell,True
1247,no_smell,no_smell,True
1248,no_smell,no_smell,True
1249,no_smell,no_smell,True
1251,no_smell,no_smell,True
1252,no_smell,no_smell,True
1260,no_smell,no_smell,True
1267,no_smell,no_smell,True
1278,smell,no_smell,False
1282,no_smell,no_smell,True
1292,no_smell,no_smell,True
1301,smell,no_smell,False
1306,no_smell,no_smell,True
1311,no_smell,no_smell,True
1312,smell,no_smell,False
1313,smell,no_smell,False
1329,no_smell,no_smell,True
1330,no_smell,no_smell,True
1334,smell,no_smell,False
1343,no_smell,no_smell,True
1350,smell,no_smell,False
1354,smell,no_smell,False
1369,no_smell,no_smell,True
1376,no_smell,no_smell,True
1382,no_smell,no_smell,True
1393,no_smell,no_smell,True
1409,no_smell,no_smell,True
1414,no_smell,no_smell,True
3465,no_smell,no_smell,True
3468,no_smell,no_smell,True
1421,no_smell,no_smell,True
1422,no_smell,no_smell,True
1430,no_smell,no_smell,True
1431,no_smell,no_smell,True
1438,no_smell,no_smell,True
1440,no_smell,no_smell,True
1442,no_smell,no_smell,True
1445,no_smell,no_smell,True
1447,no_smell,no_smell,True
1456,no_smell,no_smell,True
1458,smell,no_smell,False
1461,smell,no_smell,False
1465,no_smell,no_smell,True
1468,no_smell,no_smell,True
1469,no_smell,no_smell,True
1470,no_smell,no_smell,True
1480,no_smell,no_smell,True
1488,no_smell,no_smell,True
1499,no_smell,no_smell,True
1506,no_smell,no_smell,True
1510,no_smell,no_smell,True
1515,no_smell,no_smell,True
1516,no_smell,smell,False
1517,no_smell,no_smell,True
1530,no_smell,no_smell,True
1536,no_smell,no_smell,True
1538,no_smell,no_smell,True
1542,no_smell,no_smell,True
1544,no_smell,no_smell,True
1547,no_smell,no_smell,True
1550,no_smell,no_smell,True
1552,no_smell,no_smell,True
1561,no_smell,no_smell,True
1567,smell,no_smell,False
1568,no_smell,no_smell,True
1572,no_smell,no_smell,True
1577,no_smell,no_smell,True
1579,no_smell,no_smell,True
1586,no_smell,no_smell,True
1587,smell,no_smell,False
1592,no_smell,no_smell,True
1595,smell,no_smell,False
1599,no_smell,no_smell,True
1603,no_smell,no_smell,True
5705,smell,no_smell,False
1616,no_smell,no_smell,True
3667,no_smell,no_smell,True
1621,no_smell,no_smell,True
1622,no_smell,no_smell,True
1632,no_smell,no_smell,True
1635,no_smell,no_smell,True
1638,no_smell,no_smell,True
1639,no_smell,no_smell,True
1641,no_smell,no_smell,True
1643,no_smell,no_smell,True
1649,no_smell,no_smell,True
1650,no_smell,no_smell,True
1651,no_smell,no_smell,True
1652,no_smell,no_smell,True
1656,no_smell,no_smell,True
1675,no_smell,no_smell,True
1677,smell,no_smell,False
1681,no_smell,no_smell,True
1691,no_smell,no_smell,True
1695,no_smell,no_smell,True
1697,no_smell,no_smell,True
1708,no_smell,no_smell,True
1712,no_smell,no_smell,True
1717,no_smell,no_smell,True
1722,no_smell,no_smell,True
1729,no_smell,no_smell,True
1736,no_smell,no_smell,True
1740,no_smell,no_smell,True
1750,no_smell,no_smell,True
1752,no_smell,no_smell,True
1755,no_smell,no_smell,True
1757,no_smell,no_smell,True
1760,no_smell,no_smell,True
1761,no_smell,no_smell,True
1762,no_smell,no_smell,True
1768,no_smell,no_smell,True
1767,no_smell,no_smell,True
1770,no_smell,no_smell,True
1773,no_smell,no_smell,True
1781,no_smell,no_smell,True
1784,no_smell,no_smell,True
1785,no_smell,no_smell,True
1786,no_smell,no_smell,True
1793,no_smell,no_smell,True
1794,no_smell,no_smell,True
1798,no_smell,no_smell,True
